,px,py,pz,E,pt,cosphi,mis_e,eta
38,-0.0063470161587,0.001707817715,0.017270476619,0.018478923619,0.006572766195938109,-0.9656537247015389,23.981521076381,1.693598714130006
39,-0.00010986691616,-3.4082081998e-06,0.00011344732146,0.00015796407786,0.0001099197668740325,-0.9995191882630805,23.99984203592214,0.903885040912214
40,-0.22332837632,0.005007336919,-1.0804513511,1.1033022066,0.22338450504175064,-0.999748734936919,22.8966977934,-2.2799059670763198
41,-0.00048234445896,-0.00032647793926,-0.0005485504045,0.00080009472451,0.0005824465828836765,-0.8281350996548495,23.99919990527549,-0.8396182813108508
42,-1.0237753959,2.2686087301,0.78632614715,2.6101744082,2.488915754206264,-0.41133388873039234,21.3898255918,0.31089847758896555
43,-0.00035145812858,0.00032451246516,0.00016061650742,0.00050460758877,0.00047836299625825577,-0.7347101078659874,23.99949539241123,0.3297541199556425
44,-7.0743575741e-08,6.4765838148e-08,-1.8354808162e-07,2.0709699555e-07,9.591281092552514e-08,-0.7375821337978649,23.999999792903004,-1.4043598574740803
45,-0.013488012781,-0.068869829093,-0.10900519598,0.12964224851,0.07017820066145504,-0.1921966173807618,23.87035775149,-1.2239496042828988
46,-0.00036606164183,-0.0005280482127,0.0032535862596,0.0033164227097,0.0006425231828929908,-0.5697251890302079,23.9966835772903,2.3248675779823618
47,-6.9784943255e-07,1.381078784e-06,-9.3122353011e-06,9.4399204826e-06,1.5473759847319833e-06,-0.4509889254038491,23.999990560079517,-2.4947481425592275
48,-5.2813839927e-05,-3.4309495567e-05,7.4296686845e-05,9.7398361639e-05,6.297970446022093e-05,-0.8385850708518032,23.99990260163836,1.0029074062501753
49,5.4688592758e-08,-2.7849725724e-07,1.480067133e-06,1.5070336037e-06,2.8381607506984714e-07,0.1926902580995144,23.999998492966395,2.353732137157818
50,-1.3521696644,0.18681379095,-4.4516287695,4.6562067067,1.3650136240392325,-0.9905905996738511,19.3437932933,-1.8979706747406047
51,-0.062003478548,0.26914674719,0.080942764457,0.28781267171,0.2761963122038563,-0.22449060978857738,23.71218732829,0.2890217606865036
52,-0.011519737148,0.006999386466,-0.0085440955566,0.015959239447,0.013479456771674262,-0.8546143470861216,23.984040760553,-0.5976424250837957
53,-2.3625534424e-05,-0.00032833673767,-0.00082476100313,0.00088802809159,0.00032918563027659335,-0.07176964074692141,23.99911197190841,-1.6492565529629146
54,0.0056856979946,-0.014139210188,0.042595055573,0.045239177553,0.015239567790007742,0.37308787709373165,23.954760822447,1.7515561340049368
55,0.020414032303,-0.074690066987,0.047521701641,0.090849606208,0.07742957329980886,0.26364645229228445,23.909150393792,0.5805719168725719
56,7.5537304085e-07,1.0253663436e-06,-2.0691956824e-06,2.4297191885e-06,1.2735637280602055e-06,0.5931175835233046,23.99999757028081,-1.262017174059671
57,-6.7257291576e-08,3.8581117944e-08,-2.0865893191e-07,2.2259963117e-07,7.753738409275824e-08,-0.8674175994322928,23.99999977740037,-1.7159476291840694
58,7.6345761292e-08,-2.559754125e-07,-4.1260698858e-07,4.9152478709e-07,2.6711811445838e-07,0.2858127440993731,23.999999508475213,-1.2192841668801462
59,3.7561148765e-07,1.6871821041e-08,-5.7600718684e-07,6.878611245e-07,3.7599022327699643e-07,0.9989926982045025,23.999999312138875,-1.2123692465342264
60,-6.3359706932e-07,-8.3624442635e-07,-1.4514276163e-06,1.7909193488e-06,1.0491663294503562e-06,-0.6039052641461843,23.99999820908065,-1.1283015618930359
61,-0.62779702592,-1.3246351927,-4.2918844926,4.5353125578,1.4658743123110396,-0.42827479862870366,19.4646874422,-1.7953856648073983
62,-0.0030200686148,-0.2942119264,1.6489433915,1.6749877871,0.29422742640759564,-0.010264402104432897,22.3250122129,2.4245504232152206
63,-0.00026725773828,0.00026283920798,-0.00075084459741,0.00083921317756,0.0003748481664915738,-0.7129759784646237,23.99916078682244,-1.4450045763583144
64,7.9612754363e-06,1.8403850698e-05,-0.00010169638808,0.00010365442091,2.0052023017314458e-05,0.3970310341966804,23.99989634557909,-2.3263897344421767
65,6.5198935813e-09,4.127701716e-06,-1.3489738492e-05,1.4107126162e-05,4.127706865231791e-06,0.00157954375011896,23.999985892873838,-1.8999801523682096
66,-5.8938418596e-07,1.4150662782e-06,6.0779804312e-06,6.2683037907e-06,1.5329012656914768e-06,-0.3844893334954189,23.999993731696208,2.0861929531878842
67,-0.010478687044,0.010189179187,0.020322378601,0.025032405531,0.014615822066202346,-0.7169413390869703,23.974967594469,1.1324110194510857
68,3.5017651714e-07,-3.1835676535e-07,-2.4323104775e-07,5.3210521855e-07,4.7325957275095413e-07,0.7399248473823797,23.99999946789478,-0.49365281455235116
69,0.037273987009,0.041217201615,-0.10421746611,0.11810795087,0.05557164579638306,0.6707375042584399,23.88189204913,-1.3864690473706183
70,0.41597839683,-0.27060396128,2.7456525841,2.790138463,0.4962504715259067,0.8382428243361052,21.209861537000002,2.4119089707399266
71,-0.0010014217884,0.00067958711523,0.00085786870415,0.001483449682,0.0012102413996673918,-0.8274562320171982,23.998516550318,0.6598943400300459
72,-3.9201250614e-08,-5.1124518666e-07,-1.2503212758e-06,1.3513739958e-06,5.127459204447363e-07,-0.07645355925991243,23.999998648626004,-1.6241380891077157
73,0.002655486983,-0.031012946184,-0.095350267982,0.10030218366,0.031126426748481147,0.08531294017324291,23.89969781634,-1.8382826859810089
74,-4.7961187262e-08,3.3145838156e-08,3.2897179468e-07,3.3409783562e-07,5.830027504775923e-08,-0.8226579929976401,23.999999665902163,2.431273196551986
75,0.00042717403379,-0.00043995284596,0.00099577854329,0.0011694490451,0.0006132178746683136,0.6966105383360788,23.9988305509549,1.2615604601847725
76,0.00025839458449,0.00013619387702,0.0013962640624,0.0014264886489,0.00029208994065441324,0.884640477214243,23.9985735113511,2.268406055448999
77,-0.13423785062,-0.020807499055,0.40337866081,0.42563728285,0.13584090899284082,-0.9881990014294934,23.57436271715,1.8087549731922326
78,-1.7179626061e-06,-1.0663229239e-05,-2.1390436023e-05,2.3962608509e-05,1.0800733925035947e-05,-0.15905980260450517,23.99997603739149,-1.4348632206537282
79,-6.9281214486e-08,-4.6315531168e-08,-2.9400131041e-07,3.055843365e-07,8.333675724450235e-08,-0.831340416603148,23.999999694415663,-1.9733490348900764
80,-2.2209964917e-07,-4.5646452607e-07,5.8493557712e-07,7.7449192837e-07,5.076299023124492e-07,-0.437522786105095,23.99999922550807,0.985066294934086
81,-2.3320677604e-07,1.7042699226e-07,-1.0545496796e-06,1.093391873e-06,2.888438333801863e-07,-0.8073801448724202,23.999998906608127,-2.006379065286213
82,-2.2568712676e-06,-8.8753334975e-07,-3.3155870174e-06,4.1078340587e-06,2.425115124161508e-06,-0.9306243836074879,23.99999589216594,-1.1187610136818396
83,-4.0153475576e-07,-2.7878149051e-07,-1.8591691742e-07,5.2298602071e-07,4.888243851673319e-07,-0.8214294702637402,23.99999947701398,-0.3717153269401536
84,6.3587966854e-05,7.3270508113e-05,-7.9822602865e-05,0.00012563297663,9.701544664517399e-05,0.6554416750413752,23.99987436702337,-0.7503596427518909
85,4.7899713491e-07,-2.7755821894e-06,8.8106884097e-06,9.249947297e-06,2.8166105065071543e-06,0.17006154518112576,23.999990750052703,1.8582005331492535
86,0.45670936969,0.72419816327,-0.41581019177,0.95181119117,0.8561813055926172,0.5334260006691953,23.048188808829998,-0.46834613369872663
87,2.7783160564e-06,1.7455256314e-06,-2.3302022072e-06,4.024393391e-06,3.28114306898136e-06,0.8467524877732735,23.99999597560661,-0.6609864090762281
88,6.3378016289e-07,-3.8188463648e-07,6.3319112049e-07,9.7388098119e-07,7.399413290608497e-07,0.8565275894163232,23.99999902611902,0.7755983339811376
89,0.001648365657,0.0016264953881,0.0055331301812,0.0059981769054,0.0023157280899724843,0.7118131287251371,23.9940018230946,1.6053415440601206
90,0.00019944687159,-0.00039762694172,-0.00043700603894,0.00062358681628,0.00044484406185610505,0.4483523299329005,23.99937641318372,-0.868859530177545
91,-5.1866892767e-06,2.5035987792e-06,1.2869908427e-05,1.4099797708e-05,5.759318753137953e-06,-0.9005734009554591,23.999985900202294,1.543895045605594
92,-0.025354172327,0.010807771751,0.052676046371,0.059450885998,0.02756160344771193,-0.9199091908821734,23.940549114002,1.403207929548287
93,1.5347615758e-06,-7.2041231559e-07,-6.716064755e-06,6.9267606264e-06,1.6954312132923131e-06,0.9052337622236452,23.999993073239374,-2.085276661706049
94,1.0466756495e-05,2.659897859e-06,2.946341079e-05,3.13802585e-05,1.0799446659247755e-05,0.9691937767975486,23.9999686197415,1.7288128784936878
95,2.9274903018e-05,6.1382478884e-05,0.00012993785978,0.00014665836514,6.800609282011437e-05,0.43047470901520857,23.99985334163486,1.402961469450581
96,-4.263345679e-05,-4.5936431806e-05,-7.7264756593e-05,9.9486732864e-05,6.267190283477985e-05,-0.6802642789128865,23.999900513267136,-1.0368315051546637
97,-4.7325063696e-05,0.0012353703477,-0.0020029852668,0.0023537904615,0.0012362764891521028,-0.03828032330248209,23.9976462095385,-1.2596282411851623
98,-0.00083852913815,-0.0031839969276,0.0019105006199,0.0038067020069,0.003292562459619076,-0.2546737224984978,23.9961932979931,0.5518135097720076
99,-0.11804648305,-0.15034135889,-0.57227401811,0.60335317033,0.19114783899737323,-0.6175664013215562,23.39664682967,-1.8165099068934438
100,-6.2971224822e-05,3.4106357258e-05,0.00028908575038,0.00029782409209,7.161437537948089e-05,-0.8793098381200523,23.99970217590791,2.1035753908618853
101,3.5728577484e-05,0.0006324625171,-0.0012400349952,0.0013924698044,0.0006334708886645841,0.05640129345062594,23.9986075301956,-1.4244770216102594
102,-0.72591585761,-3.4799548831,-6.4358375485,7.3523496089,3.5548614348158774,-0.2042036998968424,16.6476503911,-1.355496137546364
103,-0.00023374674927,7.4727727479e-05,-0.0002324888295,0.00033804264803,0.0002454012551892674,-0.9525083687519088,23.99966195735197,-0.8436736960130324
104,-0.25157195646,0.0016146973962,0.24684683077,0.35245484021,0.25157713831903217,-0.9999794025042706,23.64754515979,0.86801544015711
105,0.014100341905,-0.0014853296393,0.027335817746,0.030794038024,0.014178358366725045,0.9944974968393985,23.969205961976,1.4109626571658829
106,0.004168151325,0.014030658139,0.04137225102,0.043885031705,0.014636695435841597,0.28477406961637275,23.956114968295,1.7621417789028675
107,-0.0076273065444,0.0034351403763,0.015511008538,0.017622922016,0.00836516554092826,-0.9117938559711538,23.982377077984,1.3764817257258983
108,2.0218938628e-08,2.7470491811e-07,-1.6114264181e-06,1.6347986715e-06,2.754479942077354e-07,0.07340383322142265,23.99999836520133,-2.4668492613441413
109,-4.1000558576e-06,-1.0033260523e-05,6.058597846e-05,6.1547847734e-05,1.0838670340859634e-05,-0.3782803359323149,23.999938452152264,2.4219970534590636
110,0.0013029395766,0.0014473106334,0.0064715329238,0.0067581874784,0.0019473981641727242,0.6690668608869224,23.9932418125216,1.915971637486823
111,-0.10810527885,-0.0085138951646,-0.079003758448,0.13416717771,0.10844001902485105,-0.996913130614867,23.86583282229,-0.67589716098171
112,-0.081288529947,-0.056511429936,0.094738416756,0.13702822492,0.09900185258042273,-0.821080897258629,23.86297177508,0.8505924476691614
113,8.2848430217e-09,-2.9427196322e-07,-9.7743247807e-07,1.0208030545e-06,2.943885645898075e-07,0.028142543625102632,23.999998979196945,-1.9151192938431874
114,0.012516505592,0.0076960875176,0.015691787569,0.021497089859,0.014693286743037645,0.8518519927429372,23.978502910141,0.9286190174162161
115,-0.06913457454,-0.12201467875,-0.78714477686,0.79953991205,0.1402396920536141,-0.4929743749976976,23.20046008795,-2.426048972402315
116,-4.0110329584e-07,1.5669540617e-06,-1.9822048412e-06,2.5583910812e-06,1.6174760849582408e-06,-0.2479809745380906,23.99999744160892,-1.0321913005468788
117,-0.091920711437,-0.73695797788,0.4023745657,0.84466666176,0.7426684848248664,-0.12377085242640454,23.15533333824,0.518279245911123
118,0.0066140822051,0.0016300752657,-0.006042961628,0.0091060756654,0.006811991543423069,0.9709469195518675,23.9908939243346,-0.7992524635825217
119,4.1372525227e-07,5.5287796921e-06,-1.2840976552e-05,1.3986752741e-05,5.544237861793381e-06,0.07462256537026954,23.99998601324726,-1.5766768630293095
120,2.139202956e-08,-4.7181424315e-07,1.1486522671e-06,1.2419614848e-06,4.722989508435343e-07,0.045293409019421825,23.999998758038515,1.6216932562935744
121,0.0060024572483,0.0018048696682,0.018747602325,0.019767641247,0.006267938061025937,0.9576446336672186,23.980232358753,1.8156066572373906
122,7.2479093188e-05,-6.2063541038e-06,0.0001207098182,0.00014093472954,7.274433160471365e-05,0.9963538270149358,23.99985906527046,1.2800359076800176
123,8.309481618e-07,-2.6070092567e-05,4.3635212107e-05,5.0836718392e-05,2.6083331867296926e-05,0.031857439303674094,23.99994916328161,1.2870062741144899
124,-0.00043812350162,0.00047305644125,-0.00051802130392,0.00082709169419,0.0006447748438640304,-0.6794984416488667,23.99917290830581,-0.7353321253949694
125,-0.0025955085396,0.011088206838,0.010812088638,0.015703065184,0.011387932009869327,-0.22791746011045796,23.984296934816,0.8451622128424635
126,1.0074863191e-05,1.2356479839e-06,-2.2878008338e-05,2.5028642789e-05,1.01503543907335e-05,0.9925627030517853,23.99997497135721,-1.5517457285534744
127,0.043266053013,-0.061617405118,0.26982928112,0.28013656831,0.07529047719864351,0.5746550509813945,23.71986343169,1.988502522549475
128,-0.00025420270556,0.00025209658662,-0.00181421234,0.0018491993183,0.00035801076031242307,-0.7100420818026991,23.9981508006817,-2.3255870978009394
129,2.6923656529e-06,-1.3772182694e-06,9.1644523414e-07,3.1599738666e-06,3.024163185161273e-06,0.8902845144437606,23.99999684002613,0.2985845114451802
130,-8.1820493304e-06,6.1945075547e-06,-8.3744504593e-06,1.3245726691e-05,1.0262448786246607e-05,-0.7972804055660976,23.99998675427331,-0.7451355216666361
131,-2.8075042329e-05,1.151357116e-05,0.00018163585428,0.00018415307188,3.034419751174062e-05,-0.925219469657662,23.99981584692812,2.489451149010271
132,-1.6565363238e-05,7.2101774902e-05,4.4655919113e-05,8.6413125826e-05,7.398024873725121e-05,-0.22391602516549605,23.999913586874175,0.5719260963379267
133,0.014403885908,-0.0057799386284,0.010717773774,0.01886134392,0.015520297026756655,0.9280676705586248,23.98113865608,0.6449199761566745
134,0.78517901882,-0.29977601594,0.48171491107,0.9687213257,0.8404592502483371,0.9342261609804365,23.0312786743,0.5456711741957929
135,4.5071607003e-05,3.5279118215e-05,1.7501953475e-05,5.9853022607e-05,5.723692811342013e-05,0.7874567781430644,23.999940146977394,0.30120562052307026
136,1.5830187101e-07,6.3864430561e-08,-4.5255982606e-07,4.8368227823e-07,1.706989978182282e-07,0.9273743433372147,23.99999951631772,-1.7019723040091985
137,-0.10695875531,-0.0023676424955,0.17004782018,0.20090306672,0.10698495720637996,-0.9997550880323351,23.79909693328,1.243381435751363
138,-7.042089755e-05,-0.000134580036,-0.00023615323302,0.0002807832587,0.0001518910428613514,-0.463627717760035,23.9997192167413,-1.2247565864621255
139,-0.024981009967,-0.032988989373,-0.06490783072,0.076976300039,0.04138024019774729,-0.6036941749883789,23.923023699961,-1.2322072669271271
140,0.00071091425505,0.00018115126739,-9.0162958623e-05,0.00073915101219,0.0007336312832140541,0.9690348153304882,23.99926084898781,-0.12259225437007454
141,-0.0020889314977,0.0027145569297,0.014366306245,0.014768994863,0.003425267015382225,-0.6098594615599323,23.985231005137,2.1407711056029854
142,-0.17360969973,0.30520206766,-0.60965877244,0.70354278388,0.3511248067913744,-0.49443871914510606,23.29645721612,-1.3190816356252475
143,-0.10273765836,0.055083637174,-0.16550524172,0.20243818456,0.1165728678964919,-0.881317069862461,23.79756181544,-1.1494126403755185
144,4.9505736031e-07,-2.9709015317e-06,-6.5036838723e-06,7.167233889e-06,3.0118661492593774e-06,0.16436897782849194,23.99999283276611,-1.5127109151522498
145,1.6793023388e-05,-1.2876509044e-06,8.2303417265e-05,8.4009024354e-05,1.6842318111279013e-05,0.9970731627942592,23.999915990975644,2.289973543208261
146,-3.1227278506e-05,-3.946694446e-05,-0.000149909098,0.00015813133874,5.032675856738654e-05,-0.620490558003796,23.99984186866126,-1.811694147222676
147,-1.8551359534e-05,4.641734992e-05,7.2930915764e-05,8.8417429211e-05,4.99872315112115e-05,-0.37112196401273323,23.99991158257079,1.171798058055414
148,6.573977084e-06,1.0394481575e-06,3.6388852096e-05,3.6992515243e-05,6.6556462626169735e-06,0.9877293390612287,23.99996300748476,2.400204496345892
149,0.1491244245,0.25187104347,0.87799710038,0.92550311982,0.29270653651929746,0.509467353456825,23.07449688018,1.8183140971876126
150,2.3216707323e-06,1.8215685654e-06,7.1755521419e-07,3.0369643582e-06,2.9509773004331684e-06,0.7867463880387037,23.999996963035642,0.2408239298283266
151,-0.98099059193,-0.05139411594,-0.59011880693,1.1459599046,0.9823359387747279,-0.9986304615441374,22.8540400954,-0.5694508885449137
152,-0.077607676966,-0.16604402504,-1.0836707717,1.0990613774,0.18328548708379275,-0.4234251069236052,22.900938622600002,-2.47728767334313
153,0.00059639068335,-0.0011869807562,0.00092183187582,0.0016169041932,0.0013283844182975814,0.44895940898969355,23.9983830958068,0.6477028658027683
154,-4.2408360455e-05,3.1122280385e-05,-0.0002110124551,0.00021747027746,5.260290270359387e-05,-0.8061981045791724,23.99978252972254,-2.097479137413323
155,-0.0093660901973,-0.0096709933033,0.013888014779,0.019342407078,0.013462977273115802,-0.6956923425848107,23.980657592922,0.9035222834188836
156,-8.0144986693e-06,2.8567782581e-06,-9.382877213e-07,8.5600090429e-06,8.508429404782316e-06,-0.9419480714966392,23.999991439990957,-0.11005512757118448
157,-0.0089697054832,-0.00040018117955,-0.025130839231,0.026686604166,0.00897862803727909,-0.999006245270208,23.973313395834,-1.7528797467013992
158,-0.14176368227,0.049398943497,0.21352789727,0.26101984626,0.1501239395611816,-0.9443109652223424,23.73898015374,1.150901014934998
159,1.5537297232,-0.70055000006,-4.5810962275,4.8878716228,1.7043609815233436,0.9116200969417226,19.1121283772,-1.7148296601456026
160,-0.00071597715167,0.00015135134974,-0.0016430501323,0.0017986506748,0.000731799503130199,-0.9783788436689006,23.9982013493252,-1.5482144753041769
161,-0.0076010291115,-0.017153967211,-0.0046773507993,0.019336800281,0.018762575373064694,-0.4051165130780467,23.980663199719,-0.24677907079290134
162,-0.00052706409094,0.00086127976424,-0.0012554741503,0.00161115323,0.00100975214198719,-0.5219737290210041,23.99838884677,-1.0434313130793385
163,-8.835671983e-07,2.5638607742e-07,6.3835690722e-07,1.1197876386e-06,9.200134861003537e-07,-0.9603850504900336,23.999998880212363,0.6476259678893456
164,0.0033975726016,0.0062149283426,-0.011794152445,0.013757574851,0.00708299610947202,0.47968014510927937,23.986242425149,-1.283007921428484
165,-2.4292116798e-05,-2.3461341039e-05,4.3005328449e-06,3.4044618438e-05,3.377190343874534e-05,-0.7192996048345469,23.999965955381562,0.12699888894221037
166,7.3262981481e-06,-2.6394411065e-06,3.1076355665e-05,3.203718426e-05,7.787252012715104e-06,0.9408066075346664,23.99996796281574,2.092447286186905
167,1.64260023e-06,8.5005789296e-07,4.8438603741e-06,5.1849510374e-06,1.8495226240788858e-06,0.8881211879298102,23.999994815048964,1.6905345269343928
168,-0.27281131632,0.12650477946,-0.24411743878,0.38732776489,0.30071493733846066,-0.9072090622919253,23.61267223511,-0.7418484023449493
169,-4.9917788433e-05,-1.9539195417e-05,2.0071403802e-05,5.7240082199e-05,5.360565044457033e-05,-0.9312038566646313,23.9999427599178,0.36618805321829456
170,-3.1514693485e-05,9.9689422215e-05,0.00020028692606,0.00022593363972,0.00010455217265563656,-0.3014255245445729,23.99977406636028,1.4052707656667935
171,4.8897708493e-06,-8.6687516845e-07,1.7956201693e-05,1.8630257935e-05,4.966017671770738e-06,0.984646284505961,23.999981369742066,1.997059971442545
172,7.7743464739e-05,0.0019915424089,0.0044632154032,0.0048880033703,0.0019930592597203023,0.039007101449612794,23.9951119966297,1.5458359102020447
173,0.024241638489,-0.027751412797,0.10974567951,0.11576662784,0.036848309986495464,0.6578765348501551,23.88423337216,1.8115649793438282
174,7.9284766732e-06,-3.6518708606e-06,-2.940456811e-05,3.0672879369e-05,8.72908375145845e-06,0.9082828048104494,23.99996932712063,-1.9289741114473755
175,0.00036547200746,0.00012901867074,0.00041491350264,0.00056777532556,0.0003875765803507209,0.9429672121294885,23.99943222467444,0.9303790608317816
176,-0.1712504312,-0.11627227709,-0.26376248216,0.3352858476,0.2069926390137574,-0.8273261890661636,23.6647141524,-1.0626590466237724
177,-1.982020579e-06,1.2636108188e-05,-5.1539203341e-05,5.3102628151e-05,1.2790607323908438e-05,-0.15495906713476934,23.99994689737185,-2.1018322922043757
178,-0.00041616158777,-0.0003486048974,-0.0017138568359,0.0017977822715,0.0005428773725497426,-0.7665848841984441,23.9982022177285,-1.866954728210881
179,-0.0047380946148,-4.3120951911e-05,-0.011045677135,0.012019084132,0.004738290830593925,-0.9999585893308494,23.987980915868,-1.5826294799570755
180,-0.0098874929411,0.0012074986279,-0.027133987278,0.028904564263,0.009960952243469632,-0.992625273109025,23.971095435737,-1.7273672002829112
181,3.2978770079e-06,2.0002348143e-05,-2.2553664706e-05,3.032552911e-05,2.027239314913291e-05,0.16267822864519854,23.99996967447089,-0.9587499326295058
182,-0.0053101573777,0.0052772650699,0.040506284368,0.041192309613,0.007486474336690695,-0.7093001510304102,23.958807690387,2.3899388219124047
183,1.9417453124e-08,4.7928921668e-07,-4.8239223815e-07,6.802921888e-07,4.796823852421003e-07,0.04047981272899947,23.99999931970781,-0.8853625842385107
184,-3.214131893,-0.14354225238,0.4321087297,3.2462233684,3.21733557525759,-0.99900424367224,20.7537766316,0.13390585933272647
185,-6.8268818951e-08,-6.4464622888e-07,-5.7923291763e-07,8.6933317078e-07,6.482510254910283e-07,-0.10531231925053827,23.99999913066683,-0.8040514389119942
186,-0.0081421335681,-0.011399645003,-0.031879650271,0.034821808492,0.014008791712178595,-0.5812159774651804,23.965178191508,-1.560541711188721
187,0.21581859206,-0.55875376219,0.19926397703,0.63126029812,0.5989853349125,0.36030697160812275,23.36873970188,0.3268200429871007
188,6.3564160664e-05,-0.0001203660908,7.1327447347e-05,0.00015367499172,0.00013611905941267978,0.46697472740602014,23.99984632500828,0.5025813028286177
